Ano;Região;UF;Estado;Organização Acadêmica PNP;Instituicao;Instituição (Nome);nomeUnidadeRecente;Eficiência Acadêmica | Concluídos;Eficiência Acadêmica | Concluídos %;Eficiência Acadêmica | Índice de Eficiência Acadêmica %;Eficiência Acadêmica | Número de Evadidos;Eficiência Acadêmica | Retidos;Eficiência Acadêmica | Retidos %;Eficiência Acadêmica | Taxa de Evasão %
2022;Sul;SC;Santa Catarina;Instituto Federal;IFC;Instituto Federal Catarinense;Campus Santa Rosa do Sul;114;44,36;60;76;67;26,07;29,57
2022;Sul;SC;Santa Catarina;Instituto Federal;IFC;Instituto Federal Catarinense;Campus São Bento do Sul;94;78,33;78,33;26;;;21,67
2022;Sul;SC;Santa Catarina;Instituto Federal;IFC;Instituto Federal Catarinense;Campus São Francisco do Sul;78;35,45;40,63;114;28;12,73;51,82
2022;Sul;SC;Santa Catarina;Instituto Federal;IFC;Instituto Federal Catarinense;Campus Sombrio;115;40,64;60,21;76;92;32,51;26,86
2022;Sul;SC;Santa Catarina;Instituto Federal;IFC;Instituto Federal Catarinense;Campus Videira;168;32,5;54,72;139;210;40,62;26,89
2022;Sul;SC;Santa Catarina;Instituto Federal;IFSC;Instituto Federal de Santa Catarina;Campus Araranguá;127;27,19;40,06;190;150;32,12;40,69
2022;Sul;SC;Santa Catarina;Instituto Federal;IFSC;Instituto Federal de Santa Catarina;Campus Avançado São Lourenço do Oeste;459;43,34;43,51;596;4;0,38;56,28
2022;Sul;SC;Santa Catarina;Instituto Federal;IFSC;Instituto Federal de Santa Catarina;Campus Caçador;96;29;34,29;184;51;15,41;55,59
2022;Sul;SC;Santa Catarina;Instituto Federal;IFSC;Instituto Federal de Santa Catarina;Campus Canoinhas;118;27,76;32,6;244;63;14,82;57,41
2022;Sul;SC;Santa Catarina;Instituto Federal;IFSC;Instituto Federal de Santa Catarina;Campus Chapecó;167;26,47;29,61;397;67;10,62;62,92
2022;Sul;SC;Santa Catarina;Instituto Federal;IFSC;Instituto Federal de Santa Catarina;Campus Criciúma;196;28,91;35,44;357;125;18,44;52,65
2022;Sul;SC;Santa Catarina;Instituto Federal;IFSC;Instituto Federal de Santa Catarina;Campus Florianópolis;574;29,47;42,02;792;582;29,88;40,66
2022;Sul;SC;Santa Catarina;Instituto Federal;IFSC;Instituto Federal de Santa Catarina;Campus Florianópolis Continente;957;42,63;45,27;1157;131;5,84;51,54
2022;Sul;SC;Santa Catarina;Instituto Federal;IFSC;Instituto Federal de Santa Catarina;Campus Garopaba;131;26,31;27,87;339;28;5,62;68,07
2022;Sul;SC;Santa Catarina;Instituto Federal;IFSC;Instituto Federal de Santa Catarina;Campus Gaspar;408;30,4;32,72;839;95;7,08;62,52
2022;Sul;SC;Santa Catarina;Instituto Federal;IFSC;Instituto Federal de Santa Catarina;Campus Itajaí;174;27,53;32,52;361;97;15,35;57,12
2022;Sul;SC;Santa Catarina;Instituto Federal;IFSC;Instituto Federal de Santa Catarina;Campus Jaraguá do Sul;115;28,89;36,98;196;87;21,86;49,25
2022;Sul;SC;Santa Catarina;Instituto Federal;IFSC;Instituto Federal de Santa Catarina;Campus Jaraguá do Sul Rau;137;13,06;16,33;702;210;20,02;66,92
2022;Sul;SC;Santa Catarina;Instituto Federal;IFSC;Instituto Federal de Santa Catarina;Campus Joinville;120;23,53;30,46;274;116;22,75;53,73
2022;Sul;SC;Santa Catarina;Instituto Federal;IFSC;Instituto Federal de Santa Catarina;Campus Lages;221;26,4;31,26;486;130;15,53;58,06
2022;Sul;SC;Santa Catarina;Instituto Federal;IFSC;Instituto Federal de Santa Catarina;Campus Palhoça;144;35,29;40;216;48;11,76;52,94
2022;Sul;SC;Santa Catarina;Instituto Federal;IFSC;Instituto Federal de Santa Catarina;Campus São Carlos;217;46,17;46,67;248;5;1,06;52,77
2022;Sul;SC;Santa Catarina;Instituto Federal;IFSC;Instituto Federal de Santa Catarina;Campus São José;216;29,96;33,54;428;77;10,68;59,36
2022;Sul;SC;Santa Catarina;Instituto Federal;IFSC;Instituto Federal de Santa Catarina;Campus São Miguel do Oeste;136;40,96;45,48;163;33;9,94;49,1
2022;Sul;SC;Santa Catarina;Instituto Federal;IFSC;Instituto Federal de Santa Catarina;Campus Tubarão;364;39,01;41,18;520;49;5,25;55,73
2022;Sul;SC;Santa Catarina;Instituto Federal;IFSC;Instituto Federal de Santa Catarina;Campus Urupema;302;38,97;42,06;416;57;7,35;53,68
2022;Sul;SC;Santa Catarina;Instituto Federal;IFSC;Instituto Federal de Santa Catarina;Campus Xanxerê;298;55,39;57,42;221;19;3,53;41,08
2022;Sul;SC;Santa Catarina;Instituto Federal;IFSC;Instituto Federal de Santa Catarina;Centro de Referência em Formação e Educação a Distância;1323;50,5;51,46;1248;49;1,87;47,63
2021;Centro-Oeste;DF;Distrito Federal;Instituto Federal;IFB;Instituto Federal de Brasília;Campus Brasília;623;30,58;44,47;778;636;31,22;38,19
2021;Centro-Oeste;DF;Distrito Federal;Instituto Federal;IFB;Instituto Federal de Brasília;Campus Ceilândia;208;29,21;34,61;393;111;15,59;55,2
2021;Centro-Oeste;DF;Distrito Federal;Instituto Federal;IFB;Instituto Federal de Brasília;Campus Estrutural;145;20,48;27,2;388;175;24,72;54,8
2021;Centro-Oeste;DF;Distrito Federal;Instituto Federal;IFB;Instituto Federal de Brasília;Campus Gama;183;30,7;36,45;319;94;15,77;53,52
2021;Centro-Oeste;DF;Distrito Federal;Instituto Federal;IFB;Instituto Federal de Brasília;Campus Planaltina;119;19,01;23,99;377;130;20,77;60,22
2021;Centro-Oeste;DF;Distrito Federal;Instituto Federal;IFB;Instituto Federal de Brasília;Campus Recanto Das Emas;241;34,88;37,89;395;55;7,96;57,16
2021;Centro-Oeste;DF;Distrito Federal;Instituto Federal;IFB;Instituto Federal de Brasília;Campus Riacho Fundo;252;45,65;49,7;255;45;8,15;46,2
2021;Centro-Oeste;DF;Distrito Federal;Instituto Federal;IFB;Instituto Federal de Brasília;Campus Samambaia;162;22,44;25,8;466;94;13,02;64,54
2021;Centro-Oeste;DF;Distrito Federal;Instituto Federal;IFB;Instituto Federal de Brasília;Campus São Sebastião;255;38,64;43,52;331;74;11,21;50,15
2021;Centro-Oeste;DF;Distrito Federal;Instituto Federal;IFB;Instituto Federal de Brasília;Campus Taguatinga;297;27,5;34,38;567;216;20;52,5
2021;Centro-Oeste;GO;Goiás;Instituto Federal;IF GOIANO;Instituto Federal Goiano;Campus Campos Belos;117;45,17;54,67;97;45;17,37;37,45
2021;Centro-Oeste;GO;Goiás;Instituto Federal;IF GOIANO;Instituto Federal Goiano;Campus Catalão;9;12,16;16,36;46;19;25,68;62,16
2021;Centro-Oeste;GO;Goiás;Instituto Federal;IF GOIANO;Instituto Federal Goiano;Campus Ceres;466;61,32;66,86;231;63;8,29;30,39
2021;Centro-Oeste;GO;Goiás;Instituto Federal;IF GOIANO;Instituto Federal Goiano;Campus Cristalina;128;54,01;54,01;109;;;45,99
2021;Centro-Oeste;GO;Goiás;Instituto Federal;IF GOIANO;Instituto Federal Goiano;Campus Hidrolândia;77;53,47;53,47;67;;;46,53
2021;Centro-Oeste;GO;Goiás;Instituto Federal;IF GOIANO;Instituto Federal Goiano;Campus Ipameri;106;58,56;59,89;71;4;2,21;39,23
2021;Centro-Oeste;GO;Goiás;Instituto Federal;IF GOIANO;Instituto Federal Goiano;Campus Iporá;648;50,27;51,92;600;41;3,18;46,55
2021;Centro-Oeste;GO;Goiás;Instituto Federal;IF GOIANO;Instituto Federal Goiano;Campus Morrinhos;230;51,34;53,86;197;21;4,69;43,97
2021;Centro-Oeste;GO;Goiás;Instituto Federal;IF GOIANO;Instituto Federal Goiano;Campus Posse;175;62,72;64,81;95;9;3,23;34,05
2021;Centro-Oeste;GO;Goiás;Instituto Federal;IF GOIANO;Instituto Federal Goiano;Campus Rio Verde;270;18,74;25,81;776;395;27,41;53,85
2021;Centro-Oeste;GO;Goiás;Instituto Federal;IF GOIANO;Instituto Federal Goiano;Campus Trindade;121;60,5;65,76;63;16;8;31,5
2021;Centro-Oeste;GO;Goiás;Instituto Federal;IF GOIANO;Instituto Federal Goiano;Campus Urutaí;463;47,63;54,79;382;127;13,07;39,3
2021;Centro-Oeste;GO;Goiás;Instituto Federal;IFG;Instituto Federal de Goiás;Campus Águas Lindas de Goiás;128;69,95;75,74;41;14;7,65;22,4
2021;Centro-Oeste;GO;Goiás;Instituto Federal;IFG;Instituto Federal de Goiás;Campus Anápolis;198;40,08;44,39;248;48;9,72;50,2
2021;Centro-Oeste;GO;Goiás;Instituto Federal;IFG;Instituto Federal de Goiás;Campus Aparecida de Goiânia;226;60,11;64,02;127;23;6,12;33,78
2021;Centro-Oeste;GO;Goiás;Instituto Federal;IFG;Instituto Federal de Goiás;Campus Cidade de Goiás;88;38,94;40,55;129;9;3,98;57,08
2021;Centro-Oeste;GO;Goiás;Instituto Federal;IFG;Instituto Federal de Goiás;Campus Formosa;162;43,32;50,94;156;56;14,97;41,71
2021;Centro-Oeste;GO;Goiás;Instituto Federal;IFG;Instituto Federal de Goiás;Campus Goiânia;361;27,98;34,19;695;234;18,14;53,88
2021;Centro-Oeste;GO;Goiás;Instituto Federal;IFG;Instituto Federal de Goiás;Campus Goiânia Oeste;179;57,56;60,47;117;15;4,82;37,62
2021;Centro-Oeste;GO;Goiás;Instituto Federal;IFG;Instituto Federal de Goiás;Campus Inhumas;161;42,37;44,35;202;17;4,47;53,16
2021;Centro-Oeste;GO;Goiás;Instituto Federal;IFG;Instituto Federal de Goiás;Campus Itumbiara;72;21,24;34,62;136;131;38,64;40,12
2021;Centro-Oeste;GO;Goiás;Instituto Federal;IFG;Instituto Federal de Goiás;Campus Jataí;244;46,92;52,03;225;51;9,81;43,27
2021;Centro-Oeste;GO;Goiás;Instituto Federal;IFG;Instituto Federal de Goiás;Campus Luziânia;171;47,24;52,62;154;37;10,22;42,54
2021;Centro-Oeste;GO;Goiás;Instituto Federal;IFG;Instituto Federal de Goiás;Campus Senador Canedo;260;53,17;53,83;223;6;1,23;45,6
2021;Centro-Oeste;GO;Goiás;Instituto Federal;IFG;Instituto Federal de Goiás;Campus Uruaçu;87;33,21;38,67;138;37;14,12;52,67
2021;Centro-Oeste;GO;Goiás;Instituto Federal;IFG;Instituto Federal de Goiás;Campus Valparaíso de Goiás;186;55,69;58,86;130;18;5,39;38,92
2021;Centro-Oeste;MS;Mato Grosso do Sul;Instituto Federal;IFMS;Instituto Federal do Mato Grosso do Sul;Campus Aquidauana;460;29,34;30,18;1064;44;2,81;67,86
2021;Centro-Oeste;MS;Mato Grosso do Sul;Instituto Federal;IFMS;Instituto Federal do Mato Grosso do Sul;Campus Campo Grande;1295;37,82;42,13;1779;350;10,22;51,96
2021;Centro-Oeste;MS;Mato Grosso do Sul;Instituto Federal;IFMS;Instituto Federal do Mato Grosso do Sul;Campus Corumbá;598;28,57;29,47;1431;64;3,06;68,37
2021;Centro-Oeste;MS;Mato Grosso do Sul;Instituto Federal;IFMS;Instituto Federal do Mato Grosso do Sul;Campus Coxim;532;25,14;25,58;1548;36;1,7;73,16
2021;Centro-Oeste;MS;Mato Grosso do Sul;Instituto Federal;IFMS;Instituto Federal do Mato Grosso do Sul;Campus Dourados;698;31,48;32,63;1441;78;3,52;65
2021;Centro-Oeste;MS;Mato Grosso do Sul;Instituto Federal;IFMS;Instituto Federal do Mato Grosso do Sul;Campus Jardim;384;22,86;24,08;1211;85;5,06;72,08
2021;Centro-Oeste;MS;Mato Grosso do Sul;Instituto Federal;IFMS;Instituto Federal do Mato Grosso do Sul;Campus Naviraí;487;27,51;27,69;1272;11;0,62;71,86
2021;Centro-Oeste;MS;Mato Grosso do Sul;Instituto Federal;IFMS;Instituto Federal do Mato Grosso do Sul;Campus Nova Andradina;585;27,71;28,34;1479;47;2,23;70,06
2021;Centro-Oeste;MS;Mato Grosso do Sul;Instituto Federal;IFMS;Instituto Federal do Mato Grosso do Sul;Campus Ponta Porã;716;35,76;38,47;1145;141;7,04;57,19
2021;Centro-Oeste;MS;Mato Grosso do Sul;Instituto Federal;IFMS;Instituto Federal do Mato Grosso do Sul;Campus Três Lagoas;605;29,69;30,11;1404;29;1,42;68,89
2021;Centro-Oeste;MT;Mato Grosso;Instituto Federal;IFMT;Instituto Federal do Mato Grosso;Campus Alta Floresta;71;40,57;48,97;74;30;17,14;42,29
2021;Centro-Oeste;MT;Mato Grosso;Instituto Federal;IFMT;Instituto Federal do Mato Grosso;Campus Avançado Lucas do Rio Verde;62;60,78;66,67;31;9;8,82;30,39
2021;Centro-Oeste;MT;Mato Grosso;Instituto Federal;IFMT;Instituto Federal do Mato Grosso;Campus Barra do Garças;115;58,08;59,9;77;6;3,03;38,89
2021;Centro-Oeste;MT;Mato Grosso;Instituto Federal;IFMT;Instituto Federal do Mato Grosso;Campus Cáceres;130;39,88;43,77;167;29;8,9;51,23
2021;Centro-Oeste;MT;Mato Grosso;Instituto Federal;IFMT;Instituto Federal do Mato Grosso;Campus Campo Novo do Parecis;109;31,59;42,58;147;89;25,8;42,61
2021;Centro-Oeste;MT;Mato Grosso;Instituto Federal;IFMT;Instituto Federal do Mato Grosso;Campus Confresa;68;29,96;31,48;148;11;4,85;65,2
2021;Centro-Oeste;MT;Mato Grosso;Instituto Federal;IFMT;Instituto Federal do Mato Grosso;Campus Cuiabá;754;31,17;61,9;464;1201;49,65;19,18
2021;Centro-Oeste;MT;Mato Grosso;Instituto Federal;IFMT;Instituto Federal do Mato Grosso;Campus Cuiabá Bela Vista;183;54,63;59,03;127;25;7,46;37,91
2021;Centro-Oeste;MT;Mato Grosso;Instituto Federal;IFMT;Instituto Federal do Mato Grosso;Campus Diamantino;86;53,42;60,99;55;20;12,42;34,16
2021;Centro-Oeste;MT;Mato Grosso;Instituto Federal;IFMT;Instituto Federal do Mato Grosso;Campus Guarantã do Norte;46;51,11;54,76;38;6;6,67;42,22
2021;Centro-Oeste;MT;Mato Grosso;Instituto Federal;IFMT;Instituto Federal do Mato Grosso;Campus Juína;254;50,1;55,58;203;50;9,86;40,04
2021;Centro-Oeste;MT;Mato Grosso;Instituto Federal;IFMT;Instituto Federal do Mato Grosso;Campus Pontes e Lacerda;140;34,91;41,92;194;67;16,71;48,38
2021;Centro-Oeste;MT;Mato Grosso;Instituto Federal;IFMT;Instituto Federal do Mato Grosso;Campus Primavera do Leste;175;42,58;53,68;151;85;20,68;36,74
2021;Centro-Oeste;MT;Mato Grosso;Instituto Federal;IFMT;Instituto Federal do Mato Grosso;Campus Rondonópolis;90;39,82;40,91;130;6;2,65;57,52
2021;Centro-Oeste;MT;Mato Grosso;Instituto Federal;IFMT;Instituto Federal do Mato Grosso;Campus São Vicente;135;34,62;41,16;193;62;15,9;49,49
2021;Centro-Oeste;MT;Mato Grosso;Instituto Federal;IFMT;Instituto Federal do Mato Grosso;Campus Sinop;76;46,63;52,05;70;17;10,43;42,94
2021;Centro-Oeste;MT;Mato Grosso;Instituto Federal;IFMT;Instituto Federal do Mato Grosso;Campus Sorriso;118;34,81;54,88;97;124;36,58;28,61
2021;Centro-Oeste;MT;Mato Grosso;Instituto Federal;IFMT;Instituto Federal do Mato Grosso;Campus Tangará da Serra;61;59,8;61;39;2;1,96;38,24
2021;Centro-Oeste;MT;Mato Grosso;Instituto Federal;IFMT;Instituto Federal do Mato Grosso;Campus Várzea Grande;178;59,93;63,57;102;17;5,72;34,34
2021;Nordeste;AL;Alagoas;Escola Técnica Vinculada;UFAL - ETA;Universidade Federal de Alagoas;Escola Técnica de Artes;61;59,8;63,54;35;6;5,88;34,31
2021;Nordeste;AL;Alagoas;Instituto Federal;IFAL;Instituto Federal de Alagoas;Campus Arapiraca;174;55,59;58,19;125;14;4,47;39,94
2021;Nordeste;AL;Alagoas;Instituto Federal;IFAL;Instituto Federal de Alagoas;Campus Avançado Maceió Benedito Bentes;123;53,71;60,59;80;26;11,35;34,93
2021;Nordeste;AL;Alagoas;Instituto Federal;IFAL;Instituto Federal de Alagoas;Campus Batalha;66;45,21;45,52;79;1;0,68;54,11
2021;Nordeste;AL;Alagoas;Instituto Federal;IFAL;Instituto Federal de Alagoas;Campus Coruripe;49;37,4;39,52;75;7;5,34;57,25
2021;Nordeste;AL;Alagoas;Instituto Federal;IFAL;Instituto Federal de Alagoas;Campus Maceió;333;22,36;29,21;807;349;23,44;54,2
2021;Nordeste;AL;Alagoas;Instituto Federal;IFAL;Instituto Federal de Alagoas;Campus Maragogi;62;43,06;48,82;65;17;11,81;45,14
2021;Nordeste;AL;Alagoas;Instituto Federal;IFAL;Instituto Federal de Alagoas;Campus Marechal Deodoro;117;25,38;27,66;306;38;8,24;66,38
2021;Nordeste;AL;Alagoas;Instituto Federal;IFAL;Instituto Federal de Alagoas;Campus Murici;30;27,27;40,54;44;36;32,73;40
2021;Nordeste;AL;Alagoas;Instituto Federal;IFAL;Instituto Federal de Alagoas;Campus Palmeira dos Índios;134;30,59;36,81;230;74;16,89;52,51
2021;Nordeste;AL;Alagoas;Instituto Federal;IFAL;Instituto Federal de Alagoas;Campus Penedo;107;38,21;42,63;144;29;10,36;51,43
2021;Nordeste;AL;Alagoas;Instituto Federal;IFAL;Instituto Federal de Alagoas;Campus Piranhas;82;56,94;58,16;59;3;2,08;40,97
2021;Nordeste;AL;Alagoas;Instituto Federal;IFAL;Instituto Federal de Alagoas;Campus Santana do Ipanema;82;43,39;44,57;102;5;2,65;53,97
2021;Nordeste;AL;Alagoas;Instituto Federal;IFAL;Instituto Federal de Alagoas;Campus São Miguel dos Campos;21;13,21;24,71;64;74;46,54;40,25
2021;Nordeste;AL;Alagoas;Instituto Federal;IFAL;Instituto Federal de Alagoas;Campus Satuba;364;52,15;56,96;275;59;8,45;39,4
2021;Nordeste;AL;Alagoas;Instituto Federal;IFAL;Instituto Federal de Alagoas;Campus Viçosa;28;35;36,36;49;3;3,75;61,25
2021;Nordeste;BA;Bahia;Instituto Federal;IF BAIANO;Instituto Federal Baiano;Campus Alagoinhas;97;24,31;31,19;214;88;22,06;53,63
2021;Nordeste;BA;Bahia;Instituto Federal;IF BAIANO;Instituto Federal Baiano;Campus Bom Jesus da Lapa;82;65,08;72,57;31;13;10,32;24,6
2021;Nordeste;BA;Bahia;Instituto Federal;IF BAIANO;Instituto Federal Baiano;Campus Catu;73;13,64;23,62;236;226;42,24;44,11
2021;Nordeste;BA;Bahia;Instituto Federal;IF BAIANO;Instituto Federal Baiano;Campus Governador Mangabeira;91;43,54;43,54;118;;;56,46
2021;Nordeste;BA;Bahia;Instituto Federal;IF BAIANO;Instituto Federal Baiano;Campus Guanambi;162;23,18;41,65;227;310;44,35;32,47
2021;Nordeste;BA;Bahia;Instituto Federal;IF BAIANO;Instituto Federal Baiano;Campus Itaberaba;39;20,21;24,53;120;34;17,62;62,18
2021;Nordeste;BA;Bahia;Instituto Federal;IF BAIANO;Instituto Federal Baiano;Campus Itapetinga;57;23,17;43,85;73;116;47,15;29,67
2021;Nordeste;BA;Bahia;Instituto Federal;IF BAIANO;Instituto Federal Baiano;Campus Santa Inês;146;40,33;51,41;138;78;21,55;38,12
2021;Nordeste;BA;Bahia;Instituto Federal;IF BAIANO;Instituto Federal Baiano;Campus Senhor do Bonfim;217;31,4;41,57;305;169;24,46;44,14
2021;Nordeste;BA;Bahia;Instituto Federal;IF BAIANO;Instituto Federal Baiano;Campus Serrinha;29;13;21,32;107;87;39,01;47,98
2021;Nordeste;BA;Bahia;Instituto Federal;IF BAIANO;Instituto Federal Baiano;Campus Teixeira de Freitas;231;23,67;25,7;668;77;7,89;68,44
2021;Nordeste;BA;Bahia;Instituto Federal;IF BAIANO;Instituto Federal Baiano;Campus Uruçuca;88;26,27;29,43;211;36;10,75;62,99
2021;Nordeste;BA;Bahia;Instituto Federal;IF BAIANO;Instituto Federal Baiano;Campus Valença;131;26,1;67,88;62;309;61,55;12,35
2021;Nordeste;BA;Bahia;Instituto Federal;IF BAIANO;Instituto Federal Baiano;Campus Xique-Xique;19;6,6;11,11;152;117;40,63;52,78
2021;Nordeste;BA;Bahia;Instituto Federal;IF BAIANO;Instituto Federal Baiano;Centro de Referência Dois de Julho;2;2,6;5,71;33;42;54,55;42,86
2021;Nordeste;BA;Bahia;Instituto Federal;IFBA;Instituto Federal da Bahia;Campus Avançado Ubaitaba;13;5,56;5,78;212;9;3,85;90,6
2021;Nordeste;BA;Bahia;Instituto Federal;IFBA;Instituto Federal da Bahia;Campus Barreiras;185;27,37;30,33;425;66;9,76;62,87
2021;Nordeste;BA;Bahia;Instituto Federal;IFBA;Instituto Federal da Bahia;Campus Brumado;499;58,36;58,64;352;4;0,47;41,17
2021;Nordeste;BA;Bahia;Instituto Federal;IFBA;Instituto Federal da Bahia;Campus Camaçari;45;16,19;27,27;120;113;40,65;43,17
2021;Nordeste;BA;Bahia;Instituto Federal;IFBA;Instituto Federal da Bahia;Campus Euclides da Cunha;60;36,81;37,04;102;1;0,61;62,58
2021;Nordeste;BA;Bahia;Instituto Federal;IFBA;Instituto Federal da Bahia;Campus Eunápolis;125;24,9;36,13;221;156;31,08;44,02
2021;Nordeste;BA;Bahia;Instituto Federal;IFBA;Instituto Federal da Bahia;Campus Feira de Santana;102;31,97;35,42;186;31;9,72;58,31
2021;Nordeste;BA;Bahia;Instituto Federal;IFBA;Instituto Federal da Bahia;Campus Ilhéus;773;76,76;79,2;203;31;3,08;20,16
2021;Nordeste;BA;Bahia;Instituto Federal;IFBA;Instituto Federal da Bahia;Campus Irecê;79;30,04;33,33;158;26;9,89;60,08
2021;Nordeste;BA;Bahia;Instituto Federal;IFBA;Instituto Federal da Bahia;Campus Jacobina;148;48,37;55,22;120;38;12,42;39,22
2021;Nordeste;BA;Bahia;Instituto Federal;IFBA;Instituto Federal da Bahia;Campus Jequié;56;20,51;26,92;152;65;23,81;55,68
2021;Nordeste;BA;Bahia;Instituto Federal;IFBA;Instituto Federal da Bahia;Campus Juazeiro;7;28;28;18;;;72
2021;Nordeste;BA;Bahia;Instituto Federal;IFBA;Instituto Federal da Bahia;Campus Lauro de Freitas;;;;61;255;80,7;19,3
2021;Nordeste;BA;Bahia;Instituto Federal;IFBA;Instituto Federal da Bahia;Campus Paulo Afonso;78;24,84;27,86;202;34;10,83;64,33
2021;Nordeste;BA;Bahia;Instituto Federal;IFBA;Instituto Federal da Bahia;Campus Porto Seguro;23;9,91;13,61;146;63;27,16;62,93
2021;Nordeste;BA;Bahia;Instituto Federal;IFBA;Instituto Federal da Bahia;Campus Salvador;207;9,84;33,01;420;1477;70,2;19,96
2021;Nordeste;BA;Bahia;Instituto Federal;IFBA;Instituto Federal da Bahia;Campus Santo Amaro;74;23,2;27,51;195;50;15,67;61,13
2021;Nordeste;BA;Bahia;Instituto Federal;IFBA;Instituto Federal da Bahia;Campus Santo Antônio de Jesus;96;35,42;35,42;175;;;64,58
2021;Nordeste;BA;Bahia;Instituto Federal;IFBA;Instituto Federal da Bahia;Campus Seabra;128;57,66;62,14;78;16;7,21;35,14
2021;Nordeste;BA;Bahia;Instituto Federal;IFBA;Instituto Federal da Bahia;Campus Simões Filho;131;41,07;53,04;116;72;22,57;36,36
2021;Nordeste;BA;Bahia;Instituto Federal;IFBA;Instituto Federal da Bahia;Campus Valença Tento;377;42,99;46,49;434;66;7,53;49,49
2021;Nordeste;BA;Bahia;Instituto Federal;IFBA;Instituto Federal da Bahia;Campus Vitória da Conquista;226;28,39;36,69;390;180;22,61;48,99
2021;Nordeste;CE;Ceará;Instituto Federal;IFCE;Instituto Federal do Ceará;Campus Acaraú;338;36,86;39,62;515;64;6,98;56,16
2021;Nordeste;CE;Ceará;Instituto Federal;IFCE;Instituto Federal do Ceará;Campus Acopiara;133;29,04;29,3;321;4;0,87;70,09
2021;Nordeste;CE;Ceará;Instituto Federal;IFCE;Instituto Federal do Ceará;Campus Aracati;258;43,36;46,82;293;44;7,39;49,24
2021;Nordeste;CE;Ceará;Instituto Federal;IFCE;Instituto Federal do Ceará;Campus Avançado Guaramiranga;380;44,71;46,06;445;25;2,94;52,35
2021;Nordeste;CE;Ceará;Instituto Federal;IFCE;Instituto Federal do Ceará;Campus Avançado Jaguaruana;68;18,48;19,83;275;25;6,79;74,73
2021;Nordeste;CE;Ceará;Instituto Federal;IFCE;Instituto Federal do Ceará;Campus Baturité;87;23,9;32,83;178;99;27,2;48,9
2021;Nordeste;CE;Ceará;Instituto Federal;IFCE;Instituto Federal do Ceará;Campus Boa Viagem;230;34,02;44,92;282;164;24,26;41,72
2021;Nordeste;CE;Ceará;Instituto Federal;IFCE;Instituto Federal do Ceará;Campus Camocim;177;27,19;30,05;412;62;9,52;63,29
2021;Nordeste;CE;Ceará;Instituto Federal;IFCE;Instituto Federal do Ceará;Campus Canindé;269;29,37;48,82;282;365;39,85;30,79
2021;Nordeste;CE;Ceará;Instituto Federal;IFCE;Instituto Federal do Ceará;Campus Caucaia;214;65,85;68,81;97;14;4,31;29,85
2021;Nordeste;CE;Ceará;Instituto Federal;IFCE;Instituto Federal do Ceará;Campus Cedro;253;26,41;30,19;585;120;12,53;61,06
2021;Nordeste;CE;Ceará;Instituto Federal;IFCE;Instituto Federal do Ceará;Campus Crateús;491;36,24;38,39;788;76;5,61;58,15
2021;Nordeste;CE;Ceará;Instituto Federal;IFCE;Instituto Federal do Ceará;Campus Crato;107;22,2;33,33;214;161;33,4;44,4
2021;Nordeste;CE;Ceará;Instituto Federal;IFCE;Instituto Federal do Ceará;Campus Fortaleza;765;33,39;41,46;1080;446;19,47;47,14
2021;Nordeste;CE;Ceará;Instituto Federal;IFCE;Instituto Federal do Ceará;Campus Horizonte;144;49,15;52,17;132;17;5,8;45,05
2021;Nordeste;CE;Ceará;Instituto Federal;IFCE;Instituto Federal do Ceará;Campus Iguatu;829;43,34;44,64;1028;56;2,93;53,74
2021;Nordeste;CE;Ceará;Instituto Federal;IFCE;Instituto Federal do Ceará;Campus Itapipoca;252;32,1;33,87;492;41;5,22;62,68
2021;Nordeste;CE;Ceará;Instituto Federal;IFCE;Instituto Federal do Ceará;Campus Jaguaribe;173;38,88;45,89;204;68;15,28;45,84
2021;Nordeste;CE;Ceará;Instituto Federal;IFCE;Instituto Federal do Ceará;Campus Juazeiro do Norte;269;28,83;39,5;412;252;27,01;44,16
2021;Nordeste;CE;Ceará;Instituto Federal;IFCE;Instituto Federal do Ceará;Campus Limoeiro do Norte;462;34,97;37,26;778;81;6,13;58,89
2021;Nordeste;CE;Ceará;Instituto Federal;IFCE;Instituto Federal do Ceará;Campus Maracanaú;50;17,12;29,07;122;120;41,1;41,78
2021;Nordeste;CE;Ceará;Instituto Federal;IFCE;Instituto Federal do Ceará;Campus Maranguape;168;40,78;56,38;130;114;27,67;31,55
2021;Nordeste;CE;Ceará;Instituto Federal;IFCE;Instituto Federal do Ceará;Campus Morada Nova;172;49,43;55,84;136;40;11,49;39,08
2021;Nordeste;CE;Ceará;Instituto Federal;IFCE;Instituto Federal do Ceará;Campus Paracuru;163;30,19;34,32;312;65;12,04;57,78
2021;Nordeste;CE;Ceará;Instituto Federal;IFCE;Instituto Federal do Ceará;Campus Pecém;132;39,4;44,9;162;41;12,24;48,36
2021;Nordeste;CE;Ceará;Instituto Federal;IFCE;Instituto Federal do Ceará;Campus Quixadá;68;15,38;23,29;224;150;33,94;50,68
2021;Nordeste;CE;Ceará;Instituto Federal;IFCE;Instituto Federal do Ceará;Campus Sobral;145;16,15;21,17;540;213;23,72;60,13
2021;Nordeste;CE;Ceará;Instituto Federal;IFCE;Instituto Federal do Ceará;Campus Tabuleiro do Norte;246;53,48;58,71;173;41;8,91;37,61
